Job_Description,CV_Text,Label
"Job Category: חינוך והוראה, Company: TechCorp, Salary: 69 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4212, Address: Tel Aviv, Search Radius: 27km, Skills: Java, SAP, Soft Skills: Team player, Fast learner. Looking for אחזקה job.",0
"Job Category: אחזקה, Company: TechCorp, Salary: 65 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3551, Address: Tel Aviv, Search Radius: 5km, Skills: SAP, Python, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",0
"Job Category: בעלי חיים, Company: TechCorp, Salary: 36 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8648, Address: Tel Aviv, Search Radius: 6km, Skills: Python, Excel, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",0
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 76 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9118, Address: Tel Aviv, Search Radius: 29km, Skills: Excel, Driving License, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",1
"Job Category: אבטחה וביטחון, Company: TechCorp, Salary: 46 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9856, Address: Tel Aviv, Search Radius: 8km, Skills: English, Python, Soft Skills: Team player, Fast learner. Looking for אבטחה וביטחון job.",1
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 34 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1788, Address: Tel Aviv, Search Radius: 29km, Skills: SAP, English, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",1
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 32 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1600, Address: Tel Aviv, Search Radius: 24km, Skills: English, SAP, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",1
"Job Category: משלוחים ותחבורה, Company: TechCorp, Salary: 34 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2746, Address: Tel Aviv, Search Radius: 23km, Skills: Excel, Java, Soft Skills: Team player, Fast learner. Looking for משלוחים ותחבורה job.",1
"Job Category: בעלי חיים, Company: TechCorp, Salary: 76 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3078, Address: Tel Aviv, Search Radius: 5km, Skills: Python, Java, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",0
"Job Category: אפסנאות ולוגיסטיקה, Company: TechCorp, Salary: 64 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9330, Address: Tel Aviv, Search Radius: 12km, Skills: Driving License, English, Soft Skills: Team player, Fast learner. Looking for אפסנאות ולוגיסטיקה job.",1
"Job Category: מסעדנות, Company: TechCorp, Salary: 71 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9867, Address: Tel Aviv, Search Radius: 30km, Skills: English, Excel, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",1
"Job Category: חינוך והוראה, Company: TechCorp, Salary: 65 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5316, Address: Tel Aviv, Search Radius: 16km, Skills: Python, SAP, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",0
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 64 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8582, Address: Tel Aviv, Search Radius: 16km, Skills: English, Python, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",1
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 34 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1847, Address: Tel Aviv, Search Radius: 13km, Skills: Java, SAP, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",1
"Job Category: אבטחה וביטחון, Company: TechCorp, Salary: 36 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6593, Address: Tel Aviv, Search Radius: 30km, Skills: SAP, Java, Soft Skills: Team player, Fast learner. Looking for אחזקה job.",0
"Job Category: חינוך והוראה, Company: TechCorp, Salary: 66 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8525, Address: Tel Aviv, Search Radius: 9km, Skills: English, SAP, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",0
"Job Category: הפקה ואירועים, Company: TechCorp, Salary: 43 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7461, Address: Tel Aviv, Search Radius: 13km, Skills: Excel, Java, Soft Skills: Team player, Fast learner. Looking for הפקה ואירועים job.",1
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 33 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8486, Address: Tel Aviv, Search Radius: 17km, Skills: SAP, Python, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",0
"Job Category: אחזקה, Company: TechCorp, Salary: 76 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8958, Address: Tel Aviv, Search Radius: 25km, Skills: SAP, Driving License, Soft Skills: Team player, Fast learner. Looking for אחזקה job.",1
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 51 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4218, Address: Tel Aviv, Search Radius: 28km, Skills: Excel, SAP, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",0
"Job Category: מסעדנות, Company: TechCorp, Salary: 67 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5878, Address: Tel Aviv, Search Radius: 19km, Skills: Driving License, Python, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",0
"Job Category: שירות לקוחות, Company: TechCorp, Salary: 31 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7626, Address: Tel Aviv, Search Radius: 11km, Skills: Excel, Java, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",0
"Job Category: טכנולוגיה, Company: TechCorp, Salary: 80 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8410, Address: Tel Aviv, Search Radius: 21km, Skills: SAP, Driving License, Soft Skills: Team player, Fast learner. Looking for משלוחים ותחבורה job.",0
"Job Category: משלוחים ותחבורה, Company: TechCorp, Salary: 54 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5579, Address: Tel Aviv, Search Radius: 14km, Skills: English, Excel, Soft Skills: Team player, Fast learner. Looking for בניין וייצור job.",0
"Job Category: בעלי חיים, Company: TechCorp, Salary: 63 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1736, Address: Tel Aviv, Search Radius: 15km, Skills: SAP, Python, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",1
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 71 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8406, Address: Tel Aviv, Search Radius: 28km, Skills: Python, Driving License, Soft Skills: Team player, Fast learner. Looking for משלוחים ותחבורה job.",0
"Job Category: משלוחים ותחבורה, Company: TechCorp, Salary: 35 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7875, Address: Tel Aviv, Search Radius: 22km, Skills: Java, Driving License, Soft Skills: Team player, Fast learner. Looking for משלוחים ותחבורה job.",1
"Job Category: חינוך והוראה, Company: TechCorp, Salary: 32 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8287, Address: Tel Aviv, Search Radius: 30km, Skills: Driving License, Python, Soft Skills: Team player, Fast learner. Looking for חינוך והוראה job.",1
"Job Category: הפקה ואירועים, Company: TechCorp, Salary: 51 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8632, Address: Tel Aviv, Search Radius: 22km, Skills: Java, Excel, Soft Skills: Team player, Fast learner. Looking for הפקה ואירועים job.",1
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 75 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1849, Address: Tel Aviv, Search Radius: 20km, Skills: English, SAP, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",1
"Job Category: אפסנאות ולוגיסטיקה, Company: TechCorp, Salary: 66 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6462, Address: Tel Aviv, Search Radius: 11km, Skills: Driving License, Excel, Soft Skills: Team player, Fast learner. Looking for אפסנאות ולוגיסטיקה job.",1
"Job Category: הפקה ואירועים, Company: TechCorp, Salary: 72 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7043, Address: Tel Aviv, Search Radius: 27km, Skills: English, Python, Soft Skills: Team player, Fast learner. Looking for אפסנאות ולוגיסטיקה job.",0
"Job Category: אבטחה וביטחון, Company: TechCorp, Salary: 37 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6851, Address: Tel Aviv, Search Radius: 23km, Skills: SAP, Python, Soft Skills: Team player, Fast learner. Looking for אבטחה וביטחון job.",1
"Job Category: אפסנאות ולוגיסטיקה, Company: TechCorp, Salary: 40 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6264, Address: Tel Aviv, Search Radius: 6km, Skills: Java, SAP, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",0
"Job Category: טכנולוגיה, Company: TechCorp, Salary: 58 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9847, Address: Tel Aviv, Search Radius: 21km, Skills: Python, Java, Soft Skills: Team player, Fast learner. Looking for טכנולוגיה job.",1
"Job Category: משלוחים ותחבורה, Company: TechCorp, Salary: 75 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9184, Address: Tel Aviv, Search Radius: 29km, Skills: SAP, Python, Soft Skills: Team player, Fast learner. Looking for משלוחים ותחבורה job.",1
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 50 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9424, Address: Tel Aviv, Search Radius: 16km, Skills: SAP, Python, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",1
